6731,1.36626E+11,Gainesville Police Department,government,
6732,2.96961E+11,Dell,company,
6733,1.65175E+14,Citi Brasil,company,
6734,6.30857E+14,Regione Lazio,government,
6735,52094913853,ASEAN,government,
6736,6.20464E+14,Christian Haase,politician,
6737,2.19003E+11,Republic Of Doyle,tvshow,
6738,5.17248E+14,Dr. Sabine Sütterlin-Waack,politician,
6739,1.10521E+14,Anurag Thakur,politician,
6740,1.49614E+15,Taste Festivals,company,
6741,1.16673E+14,National Archives at Denver,government,
6742,1.33334E+11,HECHOS AM,tvshow,
6743,2.01235E+15,Modoc National Wildlife Refuge,government,
6744,5.52203E+14,e.on,company,
6745,7609659629,The Bad Girls Club,tvshow,
6746,2.31756E+14,Tribunal Regional Eleitoral do Distrito Federal,government,
6747,1.93289E+14,Canada aux EAU,government,
6748,1.32197E+14,"HHC, 1-214th AVN REGT",government,
6749,4.91572E+14,Andreas Jung,politician,
6750,2.28767E+14,City of Kennedale - City Hall,government,
6751,89558568296,Laura Montero,politician,
6752,1.95896E+14,Pinheiro Senador,politician,
6753,1.04393E+11,BlaBlaCar,company,
6754,1.24261E+14,Kingston Technology,company,
6755,2.00938E+14,China Airlines,company,
6756,2.58532E+14,Wilson Golf Germany,company,
6757,3.03782E+14,Skyscanner,company,
6758,1.98024E+14,POWERADE Australia,company,
6759,1.09042E+14,Fernando Pino Solanas,politician,
6760,1.6066E+14,"Bay City, Texas Police Department",government,
6761,1.00787E+15,Gabi Rolland,politician,
6762,1.36484E+14,Volkswagen,company,
6763,22166130048,Ford Motor Company,company,
6764,4.4081E+14,Anthony Byrne,politician,
6765,40555400582,Singapore Civil Defence Force,government,
6766,2.0185E+14,Ministerio de Justicia y Derechos Humanos del Perú,government,
6767,4.30466E+14,German Embassy Tripoli,government,
6768,49656581518,Stuart Weitzman,company,
6769,1.67361E+11,Tigo Paraguay,company,
6770,1.31584E+14,Tom and Jerry,tvshow,
6771,2.08174E+14,Walmart Canada,company,
6772,1.22792E+15,Nit i dia,tvshow,
6773,1.69551E+11,Imagine Austin,government,
6774,93228977566,The Rachel Zoe Project,tvshow,
6775,2.93853E+14,Twofour54 Abu Dhabi,government,
6776,8.71662E+14,The Verdict,tvshow,
6777,1.49259E+11,Verizon Enterprise,company,
6778,2.01559E+14,Skyscanner,company,
6779,1.29695E+11,BET Hip-Hop Awards,tvshow,
6780,1.06169E+14,Combined Joint Task Force-Horn of Africa,government,
6781,2.96262E+14,Federica Dieni,politician,
6782,1.77195E+14,Kementerian Pertahanan Malaysia,government,
6783,1.42734E+14,Sky Cinema,company,
6784,1.28932E+14,Smart Balance,company,
6785,1.7661E+14,Lebara,company,
6786,2.22049E+14,EL AL Italia,company,
6787,9.68934E+14,Illinois Department of Corrections,government,
6788,4.48896E+14,Diputados BA,government,
6789,2.00375E+14,Shaare Zedek Medical Center Jerusalem / המרכז הרפואי שערי צדק,company,
6790,1.19065E+11,Fisherman's Friend,company,
6791,57718951374,Jorge Macri,politician,
6792,1.26642E+15,Vicky Ford MP,politician,
6793,1.98957E+14,FUTUREMAG,tvshow,
6794,8.93031E+14,Jornal da EPTV e Bom Dia Cidade - Campinas,tvshow,
6795,1.83896E+14,Tony Ryall,politician,
6796,1.68965E+14,Realidades en contexto,tvshow,
6797,50041802208,Gilt.com,company,
6798,1.69125E+14,HEMA,company,
6799,64681758178,Nicole Maisch,politician,
6800,3.84367E+14,Club Wyndham,company,
6801,7.22626E+14,Joachim Brudziński,politician,
6802,3.46415E+14,Union européenne en Côte d'Ivoire,government,
6803,3.04515E+14,Thangam Debbonaire MP for Bristol West,politician,
6804,3.64043E+14,Senador Paulo Paim,politician,
6805,3.1038E+14,U.S. Consulate Toulouse,government,
6806,4.03972E+14,Army Study Program Management Office - ASPMO,government,
6807,1.72314E+15,Préfecture de l'Essonne,government,
6808,4.58123E+14,Peppermayo,company,
6809,3.35608E+11,Georg Jensen,company,
6810,1.9922E+14,Australian Pears,company,
6811,1.49215E+11,Wholly Guacamole,company,
6812,8.81166E+14,Claus Schmiedel,politician,
6813,2.13848E+15,Department of Finance Canada/Ministère des Finances Canada,government,
6814,1.5814E+14,TOYOTA / トヨタ自動車株式会社,company,
6815,3.10397E+14,Consulate General of Canada in New York,government,
6816,1.49203E+15,adidas Fussball,company,
6817,2.57518E+14,Dracula,tvshow,
6818,54497594909,Tobias Hans,politician,
6819,3.41866E+14,Embajada de Suiza en el Perú,government,
6820,3.66817E+14,Wanda Soler (Oficial),politician,
6821,5.74727E+14,The Voice India,tvshow,
6822,1.26345E+14,"Peter Crisp, MLA Member for Mildura",politician,
6823,1.59542E+14,Mark Ryan MP,politician,
6824,1.50749E+15,Giles Watling MP,politician,
6825,6.935E+14,Michał Boni,politician,
6826,1.39687E+11,HARD La Série,tvshow,
6827,63792041537,Silversea Cruises,company,
6828,5.4525E+14,"India in Canada (Consulate General of India, Toronto)",government,
6829,2.0793E+11,U.S. Consulate General Karachi,government,
6830,1.40188E+11,Sirpa Pietikäinen,politician,
6831,3.28642E+14,Tabasco,company,
6832,1.79248E+14,Suomen suurlähetystö Kathmandu - Finlands ambassad Kathmandu,government,
6833,8.86541E+14,Patrick Rohmann,politician,
6834,2.23543E+14,Alain Rayes,politician,
6835,1.38487E+15,Iván Duque,politician,
6836,1.05871E+11,American Music Awards,tvshow,
6837,1.34502E+11,The 1 Card,company,
6838,6227578465,Jay Inslee,politician,
6839,6.34692E+14,Daniel Günther,politician,
6840,6.89739E+14,Taj InnerCircle,company,
6841,5.53696E+14,Wigan Gazette,company,
6842,1.03387E+11,Frontier Airlines,company,
6843,37896015468,Embajada de los Estados Unidos de América - Caracas,government,
6844,7.56124E+14,Consulatul General al Romaniei la Bonn,government,
6845,2.4063E+14,Mary Wooldridge MP in Eltham,politician,
6846,2.49568E+14,Volkswagen,company,
6847,6.32902E+14,The Muppets ABC,tvshow,
6848,1.65344E+11,Neil Parish,politician,
6849,2.06651E+14,NC once,tvshow,
6850,3.28735E+14,Cathay Pacific Airways,company,
6851,1.62545E+15,Embajada Argentina en Corea,government,
6852,6.16127E+14,Nick Whalen,politician,
6853,1.51057E+14,Wish-Bone Salad Dressings,company,
6854,1.59257E+14,John J. Pershing VA Medical Center,government,
6855,7.10682E+14,Botschaft der Schweiz in Deutschland,government,
6856,6.09145E+14,Consulado de la República Argentina en Curitiba,government,
6857,1.25947E+14,El Corte Inglés Portugal,company,
6858,1.61993E+14,"Healthy Places, Healthy People",government,
6859,93593030286,KICKZ,company,
6860,1.17516E+14,Brave Bison,company,
6861,1.42679E+15,1915 Organic,company,
6862,3.43629E+14,House DFL Leader Melissa Hortman,politician,
6863,2.17571E+14,SHARK Energy,company,
6864,3.17218E+11,M&M’s® Belgium,company,
6865,5.16782E+14,Alois Rainer,politician,
6866,1.1771E+14,Selwyn District Council,government,
6867,1.16717E+14,Silvio Berlusconi,politician,
6868,2.14703E+14,Fernando Bezerra Coelho,politician,
6869,1.41692E+14,Groland,tvshow,
6870,2.679E+14,Assoc Prof Muhammad Faishal Ibrahim,politician,
6871,1.03882E+14,NESCAFÉ Dolce Gusto Mexico,company,
6872,1.39219E+15,Witches of East End,tvshow,
6873,4.06316E+14,Project Runway Vietnam,tvshow,
6874,1.89281E+11,"U.S. Embassy Banjul, The Gambia",government,
6875,1.51614E+14,DANTES-Defense Activity for Non-Traditional Education Support,government,
6876,1.04844E+11,L'OCCITANE en Provence,company,
6877,43341598407,EPM estamos ahí,company,
6878,1.09075E+14,7-Eleven Norge,company,
6879,1.97314E+14,BBC Newsline,tvshow,
6880,2.47016E+14,Westwing Maison & Décoration,company,
6881,2.11666E+14,Teatro Solís,government,
6882,23290334950,Aeropost.com,company,
6883,1.74029E+14,Activia,company,
6884,2.11721E+14,BALATON szelet,company,
6885,31772462827,RuPaul's Drag Race,tvshow,
6886,5.98509E+14,David Lametti - LaSalle Émard Verdun,politician,
6887,4.33043E+14,Prasad Panda,politician,
6888,1.981E+14,Jose Juan Espinosa,politician,
6889,54474067707,Oracle Developers,company,
6890,57447698176,IBM Careers Nordics,company,
6891,7179882242,Garanti Bankası,company,
6892,1.36345E+14,Gleisi Hoffmann,politician,
6893,1.46309E+14,Club Med,company,
6894,1.15757E+14,Saskatchewan Highway Hotline,government,
6895,3.67981E+14,Bruna Furlan Deputada Federal,politician,
6896,2.35509E+14,La La's Full Court Life,tvshow,
6897,82941398805,Izaskun Bilbao Barandica,politician,
6898,69490331421,Anna Maria Corazza Bildt,politician,
6899,1.59143E+15,Yves Robillard,politician,
6900,1.76546E+15,"Department of Sanskrit Education, Government of Uttarakhand",government,
6901,2.61196E+11,Kerala Tourism,government,
6902,7.00884E+14,Dark Matter,tvshow,
6903,2.81627E+14,ΤΡΟΧΟΙ & TIR,company,
6904,6.15833E+14,Marco Affronte,politician,
6905,1.51272E+14,الدكتور فيصل القاسم,tvshow,
6906,1.6987E+15,Alexander Throm,politician,
6907,2.27942E+14,NESCAFÉ  Dolce Gusto Bulgaria,company,
6908,1.22604E+14,Brad Schneider,politician,
6909,1.89245E+14,Circus HalliGalli,tvshow,
6910,1.54335E+14,Xerox,company,
6911,3.08037E+14,Manaseer Group - مجموعة المناصير,company,
6912,4.69955E+14,Waguinho,politician,
6913,1.27218E+14,Flybe,company,
6914,2.48221E+14,Kate Ellis MP,politician,
6915,1.16249E+14,Drake & Josh,tvshow,
6916,1.23044E+11,International Trade Administration,government,
6917,1.39149E+14,Lay's Arabia,company,
6918,1.6295E+14,Gobierno Colima,government,
6919,2.82755E+14,Anadolu Grubu,company,
6920,1.42488E+15,Centrul Infoeuropa,government,
6921,69170057074,Komplett,company,
6922,1.40489E+15,"Ramesh Sangha, MP",politician,
6923,5.66381E+14,黃國�?politician,,
6924,1.5255E+15,Häagen-Dazs,company,
6925,1.11086E+14,Senator Rachel Siewert,politician,
6926,1.4471E+14,EESC - European Economic and Social Committee,government,
6927,1.53898E+14,დევნილთა სამინისტრო MRA,government,
6928,99575746433,Halfords,company,
6929,2.84671E+14,Dr. Günther Bergmann,politician,
6930,1.12269E+11,AkzoNobel,company,
6931,1.95583E+14,Robert Poëti,politician,
6932,7003656077,American Airlines,company,
6933,4.43342E+14,Emma Husar MP,politician,
6934,3.28918E+14,Junrix,company,
6935,2.80305E+14,Consulado General de la República Argentina en San Pablo,government,
6936,1.04011E+14,UKinItaly,government,
6937,1.42815E+14,"GST Uttarakhand, Government of Uttarakhand",government,
6938,2.59618E+14,Dunkin' Donuts,company,
6939,3.59492E+14,Irajá Abreu,politician,
6940,1.91622E+15,Michael McCormack MP,politician,
6941,1.43465E+15,STRONG,tvshow,
6942,1.4848E+14,Bryan May,politician,
6943,1.04374E+14,SFR,company,
6944,2.11781E+14,Heinz México,company,
6945,6.74744E+14,Australia in Tonga,government,
6946,1.79736E+14,"Geoff Lee - MP, Seat of Parramatta",politician,
6947,1.78016E+14,NCI Health Information National Trends Survey (HINTS),government,
6948,3.21483E+14,Steve Kulik,politician,
6949,1.43027E+15,Peace Corps Guatemala,government,
6950,2.95479E+14,This Week,tvshow,
6951,5.14796E+14,נציבות שירות המדינה,government,
6952,1.68994E+14,NSW SES Bungendore,government,
6953,3.6466E+14,U.S. Attorney for the District of Minnesota,government,
6954,2.46764E+14,G.V. (Sonny) Montgomery VA Medical Center,government,
6955,5.26663E+14,Groupon,company,
6956,1.43072E+15,Poto Williams,politician,
6957,5.83804E+14,US National Weather Service Northwest River Forecast Center,government,
6958,1.51509E+15,مجلس نوّاب الشّعب   Assemblée des Représentants du Peuple,government,
6959,1.36098E+14,Israel in Kenya,government,
6960,2.50982E+14,Embajada de Austria Buenos Aires,government,
6961,1.38021E+14,Texas VLB,government,
6962,3.42983E+14,"Ministry of Railways, Government of India",government,
6963,2.58436E+14,Hemlock Grove,tvshow,
6964,1.62094E+14,Steve Barclay,politician,
6965,2.89454E+14,Jordan e-Government Program حكومتي بخدمتي,government,
6966,1.85356E+14,Barras Bimbo,company,
6967,3.09309E+14,The Graham Norton Show,tvshow,
6968,1.14821E+14,Triumph,company,
6969,2.07197E+11,永安旅遊 Wing On Travel,company,
6970,1.49966E+14,"City of Cornelius, Oregon-Local Government",government,
6971,2.01444E+14,Agua Lanjarón,company,
6972,4.34878E+14,Jerry Tardieu,politician,
6973,2.07411E+14,Dr Maliki Osman,politician,
6974,1.08691E+15,Essen Başkonsolosluğu,government,
6975,90952323082,Baltazar Hinojosa,politician,
6976,1.47894E+14,Rwenzori Bottling Company,company,
6977,4.24703E+14,Yelp Rochester,company,
6978,4.582E+14,hummel,company,
6979,7.70136E+14,Congressman John Kline,politician,
6980,1.12535E+11,New York Army National Guard,government,
6981,1.65895E+15,TVBS T觀�?tvshow,,
6982,52359680024,Luis Vega Ramos,politician,
6983,1.00927E+14,351st Civil Affairs Command,government,
6984,1.45752E+14,Air China,company,
6985,3.47776E+14,BlaBlaCar,company,
6986,1.38258E+15,Embassy of Canada to Argentina,government,
6987,2.39008E+11,Magazine Échos Vedettes,company,
6988,3.26548E+14,Un Passo dal Cielo,tvshow,
6989,1.76568E+14,G마켓,company,
6990,1.03447E+15,Councilman Jeremy Whittaker,politician,
6991,7.90868E+14,John Nater,politician,
6992,1.19257E+14,Big Brother UK,tvshow,
6993,1.62593E+14,U.S. Government Publishing Office,government,
6994,1.34963E+14,EnergyNYC,government,
6995,8.1961E+14,Conagua Comisión Nacional del Agua-SMNmx,government,
6996,1.4065E+15,Wim Van de Camp,politician,
6997,1.39611E+11,Pan di Stelle,company,
6998,8.59713E+14,FLAMINGO,company,
6999,4.30666E+14,Alessia Petraglia,politician,
7000,1.75509E+14,Major League Fishing,tvshow,
7001,7.23702E+14,Der Bestatter,tvshow,
7002,5.10448E+14,Die Puppenstars,tvshow,
7003,2.18936E+14,Misión de la República Argentina ante Organismos Internacionales en Ginebra,government,
7004,6.80831E+14,Tribunal Regional Eleitoral de Pernambuco,government,
7005,1.19234E+14,Unilever Careers,company,
7006,7.23552E+14,Mike Wood MP,politician,
7007,85839663193,Perfumerías Douglas España,company,
7008,1.66898E+14,Le Club AccorHotels,company,
7009,1.4285E+15,PA State Police,government,
7010,1.72759E+14,PhRMA,company,
7011,1.44559E+11,El club de la mitjanit,tvshow,
7012,1.58845E+14,Bosch Professional Power Tools and Accessories,company,
7013,5.2345E+14,Marek Ženíšek,politician,
7014,2.07059E+14,Qantas,company,
7015,1.42375E+14,EU Neighbourhood & Enlargement,government,
7016,1.45E+14,Sachsen.de,government,
7017,42926793405,Holland America Line,company,
7018,2.68166E+14,Hector Gutierrez de la Garza,politician,
7019,5.45157E+14,"Chief Electoral Officer, Goa",government,
7020,1.3947E+15,Міністерство аграрної політики та продовольства України,government,
7021,6.34145E+14,Garden Gourmet Deutschland,company,
7022,1.95763E+14,"India in Qatar (Embassy of India, Doha)",government,
7023,2.24717E+14,Altra Running,company,
7024,1.34072E+14,NSW Roads,government,
7025,1.66726E+14,Family Feud,tvshow,
7026,1.41296E+14,PEO Assembled Chemical Weapons Alternatives,government,
7027,2.25073E+11,Starbucks Philippines,company,
7028,2.32523E+14,Kusmi Tea,company,
7029,34033127562,Top Gear BBC America,tvshow,
7030,3.04804E+14,Givaldo Carimbão,politician,
7031,5.45792E+14,Haut-commissariat du Canada au Brunéi Darussalam,government,
7032,99030159508,"Gero Storjohann, MdB",politician,
7033,71115427991,DocuSign,company,
7034,4.91745E+14,Iraqi Air Force - القوة الجوية العراقية,government,
7035,6.9875E+14,Ed Gillespie,politician,
7036,1.29318E+14,Aktuelle Stunde,tvshow,
7037,1.52574E+15,Ministerul Transporturilor România,government,
7038,1.56578E+14,Så mycket bättre,tvshow,
7039,2.30625E+11,Tanya CHAN 陳淑�?politician,,
7040,3.51895E+14,JustFab,company,
7041,4.44367E+14,Findeter,government,
7042,2.05618E+14,Engineer Your Space,tvshow,
7043,1.10294E+14,Malibu Country,tvshow,
7044,2.85255E+14,Marama Davidson MP,politician,
7045,1.22118E+14,Vodafone Portugal,company,
7046,5.45775E+14,The Late Show with Stephen Colbert,tvshow,
7047,1.71199E+14,Sana Türkiye,company,
7048,1.10638E+14,UK in Lebanon,government,
7049,4.5748E+14,Arturo Scotto,politician,
7050,9.61448E+14,"Scott Reid, MP",politician,
7051,3.12439E+11,Nestlé Wellness Club,company,
7052,2.74021E+11,Welk Resorts,company,
7053,2.3736E+14,INFINITI,company,
7054,95131416611,Embajada de Francia en Argentina,government,
7055,1.51182E+14,British Embassy Ljubljana,government,
7056,1.84085E+11,"Clerk & Comptroller, Palm Beach County",government,
7057,1.95926E+14,Cultural Heritage Administration of Korea,government,
7058,2.22328E+14,La belle et ses princes presque charmants,tvshow,
7059,72671121638,City of Pocatello - City Hall,government,
7060,3.34263E+14,Gilles Carrez,politician,
7061,1.79201E+14,David Shearer,politician,
7062,5.06543E+14,High Commission of Canada in Jamaica,government,
7063,6757437678,Virgin Atlantic,company,
7064,4.63608E+11,"Luciana Berger, Labour & Co-operative MP for Liverpool Wavertree",politician,
7065,1.55202E+14,Pedro Uczai,politician,
7066,1.40709E+14,U.S. Embassy Guyana,government,
7067,1.85435E+14,The Nine Lives of Chloe King,tvshow,
7068,1.13305E+14,Royal Marines Recruitment,government,
7069,1.54228E+15,Agência Nacional de Energia Elétrica - ANEEL - Brasil,government,
7070,4.61161E+14,Cheyenne - T.V. Show,tvshow,
7071,1.82789E+14,Izraēla Latvijā,government,
7072,2.9794E+14,"Austrian Consulate General, Los Angeles",government,
7073,1.07968E+15,Embassy of Switzerland in Oslo / Sveitsiske ambassade i Oslo,government,
7074,1.25283E+11,Relais & Châteaux,company,
7075,2.94456E+14,"Australian Embassy - Jakarta, Indonesia",government,
7076,1.50698E+14,Louise Pratt,politician,
7077,4.81259E+14,West Lake Landfill Superfund Site,government,
7078,1.62037E+14,"Mobilization and Deployment, DPTMS",government,
7079,1.42308E+14,Nike+ Run Club,company,
7080,1.00107E+14,Evropska komisija v Sloveniji,government,
7081,5.56446E+14,Navin Dissanayake,politician,
7082,1.11321E+14,Ford Norge,company,
7083,3.23309E+11,EPA Burn Wise,government,
7084,1.94705E+14,Marc Henrichmann,politician,
7085,1.45383E+15,Salford Gazette,company,
7086,1.49046E+15,John Pesutto MP Member for Hawthorn,politician,
7087,25440047420,Lacoste,company,
7088,1.1641E+14,Three Ireland,company,
7089,1.25981E+14,Marta,politician,
7090,1.88475E+14,Anne Minh Thu Quach,politician,
7091,3.19399E+14,Birgit Sippel,politician,
7092,3.22136E+11,SEAT Sport,company,
7093,1.8394E+14,María Eugenia Vidal,politician,
7094,3.12186E+14,4th Squadron 3d U.S. Cavalry Regiment,government,
7095,1.39827E+14,Ministerio TIC Colombia,government,
7096,2.85628E+14,Marine Corps Special Operations Command,government,
7097,1.43245E+11,Temps de neu,tvshow,
7098,1.81692E+14,Telekom Shop,company,
7099,46150078821,Glenn Hegar,politician,
7100,1.41943E+14,Office of the Australian Information Commissioner,government,
7101,1.71465E+14,ABB,company,
7102,1.69618E+14,Sun Drop,company,
7103,1.0635E+11,Winfried Hermann,politician,
7104,3.41621E+14,Deichmann Lietuva,company,
7105,1.57136E+14,Generali Gruppe Österreich,company,
7106,4.78752E+14,Gareth Ward,politician,
7107,4.82934E+14,Lena Arnoldt - Ihre Landtagsabgeordnete,politician,
7108,1.09868E+14,MASHAV,government,
7109,2.20122E+14,Lieu historique national du Fort-Langley,government,
7110,1.47864E+14,엔씨소프�?company,,
7111,4.35852E+14,Dennis Rohde,politician,
7112,1.22122E+14,L'amour est dans le pré,tvshow,
7113,2.72128E+14,Arabian Adventures,company,
7114,5.49796E+14,Beatrix von Storch,politician,
7115,2.42588E+14,Angela McArdle,politician,
7116,4.87301E+14,Christophe Lacroix,politician,
7117,2.0761E+14,Blitsy,company,
7118,1.40845E+14,Sudhir Mungantiwar,politician,
7119,1.81582E+14,MTV The Valleys,tvshow,
7120,38729503137,Roderic O'Gorman,politician,
7121,3.14411E+14,Unser Land,tvshow,
7122,9.10634E+14,Assembleia Legislativa do Estado do Rio Grande do Sul,government,
7123,1.68596E+15,Peace Corps/FSM and Palau,government,
7124,1.00023E+11,McDonald's,company,
7125,1.46689E+11,Robert Arrigo,politician,
7126,1.11304E+14,Crock-Pot Slow Cooker,company,
7127,1.93944E+14,C&A,company,
7128,4.38615E+14,Comune di Trieste,government,
7129,1.33715E+14,Armando Siri,politician,
7130,1.89354E+14,Citibanamex,company,
7131,8893256126,Siv Jensen,politician,
7132,87996846537,Andrea Mitchell Reports,tvshow,
7133,1.54414E+15,Klaus Kaiser,politician,
7134,1.4866E+14,Israele in Italia,government,
7135,1.1148E+14,Voss Water,company,
7136,1.79148E+14,USAID India,government,
7137,1.13476E+14,Rizzoli&Isles,tvshow,
7138,3.85127E+11,Washington Department of Fish & Wildlife,government,
7139,3.50315E+14,Treatment Options,government,
7140,3.75429E+11,99acres,company,
7141,1.93123E+14,Stefano Fassina,politician,
7142,1.15967E+11,Boise Police Department,government,
7143,1.16631E+14,VisitSweden,company,
7144,31221517734,Cost Plus World Market,company,
7145,1.20272E+14,Comisión de Regulación de Comunicaciones,government,
7146,1.54822E+14,Willie Rennie,politician,
7147,6.92941E+14,Dushyant Chautala,politician,
7148,1.39325E+15,Fairfax County Land Use Planning,government,
7149,2.57633E+14,Keiko Ota,politician,
7150,21997441531,Ivan Scalfarotto,politician,
7151,5.17824E+14,Embajada del Perú en Argentina,government,
7152,2.53122E+14,Edgar Olvera Higuera,politician,
7153,2.12977E+11,Crocs,company,
7154,1.38318E+15,เท่�?โหน่�?วิทยาค�?tvshow,,
7155,1.13522E+14,Illinois Housing Development Authority,government,
7156,5.79281E+14,Preben Bang Henriksen,politician,
7157,1.51574E+14,William Hague,politician,
7158,20033605039,Sweet Leaf Tea,company,
7159,4.1525E+14,Tomasz Poręba - Poseł do Parlamentu Europejskiego,politician,
7160,1.08018E+14,1&1 Hosting Guide,company,
7161,33192104484,National Endowment for the Arts,government,
7162,97741787690,dineLA,company,
7163,61394987493,GT Bicycles,company,
7164,45511889459,Town of Blacksburg Government,government,
7165,2.1072E+14,Canada in the UAE,government,
7166,2.94494E+11,Europäisches Parlament - Informationsbüro für Deutschland,government,
7167,8.58214E+14,Tourism Grading Council of South Africa,company,
7168,1.72629E+11,Cheshire Police,government,
7169,34122846784,FNB,company,
7170,1.32058E+14,Österreichisches Kulturforum Istanbul / Avusturya Kültür Ofisi,government,
7171,3.11447E+14,Consumer Protection Ontario,government,
7172,2.69393E+11,ARTE Metropolis,tvshow,
7173,65604112975,Nike+ Run Club,company,
7174,1.65837E+14,Aldi UK,company,
7175,2.57254E+14,Helen Mc Entee,politician,
7176,1.40836E+14,Difícil de Creer,tvshow,
7177,1.60998E+14,Israel in Hong Kong | 以色列在香港,government,
7178,1.87754E+14,Brooks Running,company,
7179,1.97975E+14,Facundo López Intendente,politician,
7180,1.22636E+14,Total,company,
7181,4.49873E+14,How to Live With Your Parents,tvshow,
7182,17979232866,Silicon Valley Bank,company,
7183,5.93861E+14,André Gadelha,politician,
7184,1.57247E+14,Anttila,company,
7185,54035698285,Taking the Stage,tvshow,
7186,1.4543E+14,Ford Switzerland,company,
7187,1.12837E+11,Hot Pockets,company,
7188,7.3799E+14,Consulado de la República Argentina en Puerto Montt,government,
7189,28723995412,Kyle XY,tvshow,
7190,12533191290,Extras,tvshow,
7191,3.48885E+14,Reese's Puffs Cereal,company,
7192,7.30482E+14,Embaixada da Suíça Brasilia/Consulados Gerais do Rio de Janeiro e São Paulo,government,
7193,1.21665E+14,Superintendencia Financiera de Colombia,government,
7194,1.12057E+11,Jack Rogers,company,
7195,5.87507E+14,NSW SES Nowra Unit,government,
7196,1.74457E+11,MoVimento 5 Stelle,government,
7197,4.89496E+14,Strut,tvshow,
7198,3.58555E+11,U.S. Army Corps of Engineers Learning Center,government,
7199,1.94154E+15,Ambassade d'Allemagne à Conakry,government,
7200,1.9001E+11,Microsoft,company,
7201,5.37917E+14,Stan Sakamoto,politician,
7202,2.08984E+14,Carnation Breakfast Essentials,company,
7203,2.52702E+14,Ministère du Tourisme d’Haïti,government,
7204,5.39956E+14,Harangozó Gábor,politician,
7205,2.67931E+14,Kia Guatemala,company,
7206,2.8463E+14,코미디빅리그,tvshow,
7207,5.07178E+14,السفارة الاسرائيلية في مصر - القسم الاقتصادي,government,
7208,74591195837,U.S. Embassy-Tirana,government,
7209,1.66485E+14,516th Signal Brigade (Official Website),government,
7210,2.05505E+14,USAID Armenia,government,
7211,68967355085,Doña Tota Gorditas,company,
7212,2.07989E+14,Glenn Butcher - Member for Gladstone,politician,
7213,1.00216E+15,"Chief Electoral Officer, Uttarakhand",government,
7214,1.53869E+14,Triumph,company,
7215,51105518299,Sunrise,company,
7216,1.27132E+14,Armée de Terre,government,
7217,1.34394E+11,La Academia,tvshow,
7218,5.73823E+14,Jung & Naiv,tvshow,
7219,1.72675E+14,Disfrutemos BA,government,
7220,8.85316E+14,Peace Corps Kosovo,government,
7221,1.77848E+14,Deichmann Polska,company,
7222,8.86464E+14,Anette Kramme,politician,
7223,2.53513E+11,Gain,company,
7224,1.8325E+11,Éxito,company,
7225,1.95292E+14,FlyScoot,company,
7226,1.41657E+14,Miu Miu,company,
7227,36921692952,Europ Assistance,company,
7228,1.13055E+15,Difficult People,tvshow,
7229,3.92492E+14,Mevlüt Çavuşoğlu,politician,
7230,19158553377,Hungry Jack's,company,
7231,1.50995E+14,Aeronautica Militare,government,
7232,1.64346E+14,Puoli seitsemän,tvshow,
7233,2.86253E+14,Co za tydzień TVN,tvshow,
7234,9.21263E+14,Oscar Cantú García,politician,
7235,1.38983E+14,Deniliquin LAC - NSW Police Force,government,
7236,1.56093E+15,어쩌�?어른X스튜디오 판다,tvshow,
7237,4.25507E+14,NSW SES Bega Valley Units,government,
7238,63306224439,Trip.com,company,
7239,2.67298E+14,Jakob Ellemann-Jensen,politician,
7240,4.18694E+14,"India in Morocco (Embassy of India, Rabat)",government,
7241,1.54273E+14,Criteo,company,
7242,1.3771E+14,Zurich,company,
7243,1.90675E+14,"Division of Solid Waste Services - Montgomery County, Maryland",government,
7244,1.5047E+14,CJ오쇼�?company,,
7245,2.28009E+14,Ambassade d'Islande en France - Sendiráð Íslands í París,government,
7246,2.17889E+14,Land Rover,company,
7247,1.2386E+14,"1st Battalion, 325th Airborne Infantry Regiment, Red Falcons",government,
7248,2.627E+14,Ministério da Justiça e Segurança Pública,government,
7249,1.34101E+14,André Chassaigne,politician,
7250,2.01868E+14,ABB,company,
7251,1.33206E+14,Turbo,tvshow,
7252,1.39378E+14,De Cero a Siempre,government,
7253,6.23668E+14,Hofer Slovenija,company,
7254,5.08129E+14,Ken Macintosh MSP,politician,
7255,1.11739E+14,Formel 1 bei RTL,tvshow,
7256,4.80231E+14,CNN Football Club,tvshow,
7257,1.2427E+14,Virbhadra Singh,politician,
7258,1.57499E+14,Marine Nationale,government,
7259,1.82034E+14,Kementerian Perusahaan Perladangan dan Komoditi - MPIC,government,
7260,1.30278E+14,ABC Bakers,company,
7261,5.71145E+14,Alcaldía Local PuenteAranda,government,
7262,1.12602E+14,Brooks Brothers,company,
7263,1.54262E+14,Khaan Quest,government,
7264,2.90535E+14,"10,000 BC on 5",tvshow,
7265,3.53831E+14,Ambassade des Pays-Bas en Tunisie,government,
7266,34987266938,Raffaele Fitto,politician,
7267,2.33045E+14,Evžen Tošenovský,politician,
7268,1.60712E+15,Ed Vaizey,politician,
7269,2.47971E+11,NYC Media,government,
7270,1.47189E+15,Boris Rhein,politician,
7271,1.84871E+15,Alexandra Hiersemann MdL,politician,
7272,1.21486E+14,Embaixada da Alemanha Brasilia,government,
7273,3.06843E+11,City of The Dalles - City Hall,government,
7274,6.43784E+14,Embajada Argentina en Grecia,government,
7275,2.04767E+14,hummel,company,
